Open,High,Low,Close,Volume,open Time,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
1693938300000,25748.99000000,25748.99000000,25715.27000000,25715.27000000,49.95003000,1693938599999,1285142.15750470,1672,9.03680000,232455.34690840,0
1693938600000,25715.27000000,25736.04000000,25715.27000000,25718.32000000,58.93017000,1693938899999,1516006.94822800,2129,32.73975000,842261.19090060,0
1693938900000,25718.32000000,25718.32000000,25718.01000000,25718.02000000,17.61748000,1693939199999,453087.58896100,1315,5.93712000,152691.18119520,0
1693939200000,25718.02000000,25740.55000000,25718.01000000,25734.30000000,45.90598000,1693939499999,1181217.32761730,1942,17.70813000,455594.14037430,0
1693939500000,25734.31000000,25750.00000000,25726.36000000,25737.59000000,56.70531000,1693939799999,1459705.41377140,2290,22.27895000,573482.35744300,0
1693939800000,25737.58000000,25738.25000000,25726.37000000,25726.37000000,28.76323000,1693940099999,740225.03529310,1630,7.04432000,181290.15615550,0
1693940100000,25726.38000000,25742.39000000,25721.60000000,25742.39000000,23.69498000,1693940399999,609719.02172200,1385,16.34857000,420684.00254740,0
1693940400000,25742.38000000,25756.78000000,25742.38000000,25753.05000000,50.63861000,1693940699999,1304103.40385450,1730,29.11106000,749676.00680210,0
1693940700000,25753.06000000,25772.37000000,25753.05000000,25772.36000000,47.70674000,1693940999999,1229075.82037780,1541,30.74421000,792100.44965700,0
1693941000000,25772.37000000,25772.37000000,25735.82000000,25740.76000000,141.59382000,1693941299999,3645933.71691920,1893,24.49831000,630920.81306730,0
1693941300000,25740.77000000,25758.33000000,25729.74000000,25758.33000000,75.46967000,1693941599999,1942628.75406560,1840,43.84552000,1128644.18426160,0
1693941600000,25758.33000000,25759.45000000,25749.30000000,25749.64000000,30.60466000,1693941899999,788259.10386530,1322,8.90400000,229333.38468920,0
1693941900000,25749.64000000,25751.27000000,25732.65000000,25732.65000000,37.73149000,1693942199999,971241.36262700,1684,7.35045000,189187.02608600,0
1693942200000,25732.66000000,25739.92000000,25732.65000000,25739.12000000,23.80694000,1693942499999,612700.42241160,1318,8.64366000,222441.35605650,0
1693942500000,25739.11000000,25743.21000000,25730.67000000,25732.76000000,34.89896000,1693942799999,898273.13779630,1303,7.53102000,193807.39904030,0
1693942800000,25732.77000000,25733.00000000,25719.04000000,25723.97000000,40.96517000,1693943099999,1053778.39444120,1626,8.86856000,228121.15372600,0
1693943100000,25723.96000000,25732.79000000,25715.40000000,25715.41000000,28.74545000,1693943399999,739501.26879220,1639,6.37979000,164121.05582100,0
1693943400000,25715.42000000,25717.91000000,25697.01000000,25697.01000000,66.64512000,1693943699999,1713267.56411900,1843,12.10178000,311172.23540320,0
1693943700000,25697.02000000,25698.19000000,25683.93000000,25683.93000000,63.09706000,1693943999999,1621071.72757400,2337,20.20810000,519184.60911200,0
1693944000000,25683.93000000,25697.28000000,25675.00000000,25681.98000000,53.31024000,1693944299999,1369254.31054000,2224,20.51366000,526920.96175820,0
1693944300000,25681.98000000,25697.20000000,25680.00000000,25684.77000000,62.99424000,1693944599999,1618214.80220760,1733,31.44934000,807858.85132590,0
1693944600000,25684.78000000,25738.00000000,25684.77000000,25722.19000000,80.68052000,1693944899999,2074707.02895530,2256,45.56717000,1171615.78223890,0
1693944900000,25722.20000000,25723.14000000,25704.32000000,25707.12000000,32.14471000,1693945199999,826614.23711510,1512,12.05071000,309877.65469160,0
1693945200000,25707.11000000,25730.00000000,25707.11000000,25726.45000000,55.37102000,1693945499999,1424210.01657870,1270,41.81649000,1075547.70321080,0
1693945500000,25726.45000000,25729.99000000,25710.02000000,25717.25000000,53.99883000,1693945799999,1389113.39600660,1891,20.29828000,522171.86741260,0
1693945800000,25717.25000000,25718.05000000,25705.83000000,25714.66000000,35.90308000,1693946099999,923182.32140740,1486,15.96790000,410584.26880590,0
1693946100000,25714.65000000,25714.66000000,25675.01000000,25675.01000000,69.71582000,1693946399999,1791479.52884100,2117,12.40044000,318742.23841750,0
1693946400000,25675.02000000,25696.91000000,25675.01000000,25690.73000000,76.24160000,1693946699999,1958202.54470740,1923,44.59532000,1145348.17398310,0
1693946700000,25690.73000000,25710.41000000,25683.64000000,25700.73000000,88.05650000,1693946999999,2262802.55798220,2171,38.70557000,994606.43450820,0
1693947000000,25700.73000000,25709.77000000,25693.51000000,25706.32000000,52.90199000,1693947299999,1359732.29034520,1605,19.43314000,499474.64886690,0
1693947300000,25706.32000000,25718.81000000,25698.60000000,25714.41000000,47.91860000,1693947599999,1231879.66926190,1572,13.07016000,336000.76159750,0
1693947600000,25714.41000000,25717.90000000,25714.40000000,25717.89000000,30.14371000,1693947899999,775173.14243530,1121,21.51199000,553184.20770530,0
1693947900000,25717.89000000,25756.58000000,25717.89000000,25751.82000000,69.73128000,1693948199999,1794423.67571630,1755,57.48200000,1479076.26360060,0
1693948200000,25751.83000000,25758.00000000,25747.42000000,25751.43000000,46.35858000,1693948499999,1193860.40875840,1841,12.49102000,321658.57315460,0
1693948500000,25751.42000000,25751.43000000,25730.07000000,25744.99000000,53.03635000,1693948799999,1365061.81640640,1691,13.42463000,345477.85574780,0
1693948800000,25744.99000000,25759.16000000,25744.99000000,25753.04000000,20.81471000,1693949099999,536026.79528510,1015,8.88053000,228696.45376320,0
